"SaleID","OrderDate","OrderQuantity","UnitPrice","PromotionKey","CurrencyKey","SalesTerritoryKey"
"SO5171244","2013-01-28 00:00:00","6","2.994","1","100","1"
"SO5171245","2013-01-28 00:00:00","4","38.1","1","100","1"
"SO5171246","2013-01-28 00:00:00","1","953.628","14","100","1"
"SO5171247","2013-01-28 00:00:00","4","5.394","1","100","1"
"SO5171248","2013-01-28 00:00:00","4","54.894","1","100","1"
"SO5171249","2013-01-28 00:00:00","2","29.994","1","100","1"
"SO517131","2013-01-28 00:00:00","1","323.994","1","100","4"
"SO517141","2013-01-28 00:00:00","2","672.294","1","100","4"
"SO517142","2013-01-28 00:00:00","7","356.898","1","100","4"
"SO517143","2013-01-28 00:00:00","8","20.994","1","100","4"
"SO517144","2013-01-28 00:00:00","4","356.898","1","100","4"
"SO517145","2013-01-28 00:00:00","6","24.294","1","100","4"
"SO517146","2013-01-28 00:00:00","1","672.294","1","100","4"
"SO517147","2013-01-28 00:00:00","3","5.394","1","100","4"
"SO517148","2013-01-28 00:00:00","2","858.9","1","100","4"
"SO517149","2013-01-28 00:00:00","3","29.994","1","100","4"
"SO5171410","2013-01-28 00:00:00","5","32.394","1","100","4"
"SO5171411","2013-01-28 00:00:00","9","5.394","1","100","4"
"SO5171412","2013-01-28 00:00:00","7","1466.01","1","100","4"
"SO5171413","2013-01-28 00:00:00","5","1020.594","1","100","4"
"SO5171414","2013-01-28 00:00:00","3","1020.594","1","100","4"
"SO5171415","2013-01-28 00:00:00","3","356.898","1","100","4"
"SO5171416","2013-01-28 00:00:00","6","2.994","1","100","4"
"SO5171417","2013-01-28 00:00:00","3","323.994","1","100","4"
"SO5171418","2013-01-28 00:00:00","2","672.294","1","100","4"
"SO5171419","2013-01-28 00:00:00","1","26.724","1","100","4"
"SO5171420","2013-01-28 00:00:00","6","1466.01","1","100","4"
"SO5171421","2013-01-28 00:00:00","4","14.694","1","100","4"
"SO5171422","2013-01-28 00:00:00","3","72","1","100","4"
"SO5171423","2013-01-28 00:00:00","3","323.994","1","100","4"
"SO5171424","2013-01-28 00:00:00","3","37.254","1","100","4"
"SO5171425","2013-01-28 00:00:00","3","72.162","1","100","4"
"SO5171426","2013-01-28 00:00:00","4","672.294","1","100","4"
"SO5171427","2013-01-28 00:00:00","5","202.332","1","100","4"
"SO5171428","2013-01-28 00:00:00","6","48.594","1","100","4"
"SO5171429","2013-01-28 00:00:00","10","5.394","1","100","4"
"SO5171430","2013-01-28 00:00:00","6","38.1","1","100","4"
"SO5171431","2013-01-28 00:00:00","1","32.394","1","100","4"
"SO5171432","2013-01-28 00:00:00","5","32.994","1","100","4"
"SO5171433","2013-01-28 00:00:00","3","672.294","1","100","4"
"SO5171434","2013-01-28 00:00:00","3","1466.01","1","100","4"
"SO5171435","2013-01-28 00:00:00","2","1466.01","1","100","4"
"SO5171436","2013-01-28 00:00:00","2","20.994","1","100","4"
"SO5171437","2013-01-28 00:00:00","1","4.77","1","100","4"
"SO5171438","2013-01-28 00:00:00","3","323.994","1","100","4"
"SO5171439","2013-01-28 00:00:00","6","20.994","1","100","4"
"SO5171440","2013-01-28 00:00:00","8","32.394","1","100","4"
"SO5171441","2013-01-28 00:00:00","3","323.994","1","100","4"
"SO5171442","2013-01-28 00:00:00","5","1466.01","1","100","4"
"SO5171443","2013-01-28 00:00:00","2","858.9","1","100","4"
"SO5171444","2013-01-28 00:00:00","5","31.584","1","100","4"
"SO5171445","2013-01-28 00:00:00","4","858.9","1","100","4"
"SO5171446","2013-01-28 00:00:00","8","29.994","1","100","4"
"SO5171447","2013-01-28 00:00:00","7","38.1","1","100","4"
"SO5171448","2013-01-28 00:00:00","2","202.332","1","100","4"
"SO5171449","2013-01-28 00:00:00","2","1020.594","1","100","4"
"SO5171450","2013-01-28 00:00:00","8","29.994","1","100","4"
"SO5171451","2013-01-28 00:00:00","6","1020.594","1","100","4"
"SO5171452","2013-01-28 00:00:00","8","14.694","1","100","4"
"SO517151","2013-01-28 00:00:00","2","41.994","1","100","1"
"SO517152","2013-01-28 00:00:00","2","37.152","1","100","1"
"SO517153","2013-01-28 00:00:00","2","158.43","1","100","1"
"SO517154","2013-01-28 00:00:00","2","1376.994","1","100","1"
"SO517155","2013-01-28 00:00:00","17","38.4945","3","100","1"
"SO517156","2013-01-28 00:00:00","3","1391.994","1","100","1"
"SO517157","2013-01-28 00:00:00","4","461.694","1","100","1"
"SO517158","2013-01-28 00:00:00","2","1376.994","1","100","1"
"SO517159","2013-01-28 00:00:00","2","23.484","1","100","1"
"SO5171510","2013-01-28 00:00:00","3","338.994","1","100","1"
"SO5171511","2013-01-28 00:00:00","2","218.454","1","100","1"
"SO5171512","2013-01-28 00:00:00","1","37.254","1","100","1"
"SO5171513","2013-01-28 00:00:00","3","1391.994","1","100","1"
"SO5171514","2013-01-28 00:00:00","3","461.694","1","100","1"
"SO5171515","2013-01-28 00:00:00","1","323.994","1","100","1"
"SO5171516","2013-01-28 00:00:00","1","72.162","1","100","1"
"SO5171517","2013-01-28 00:00:00","3","158.43","1","100","1"
"SO5171518","2013-01-28 00:00:00","3","16.272","1","100","1"
"SO5171519","2013-01-28 00:00:00","1","29.994","1","100","1"
"SO5171520","2013-01-28 00:00:00","5","149.874","1","100","1"
"SO5171521","2013-01-28 00:00:00","1","158.43","1","100","1"
"SO5171522","2013-01-28 00:00:00","4","1376.994","1","100","1"
"SO5171523","2013-01-28 00:00:00","3","48.594","1","100","1"
"SO5171524","2013-01-28 00:00:00","2","218.454","1","100","1"
"SO5171525","2013-01-28 00:00:00","4","31.584","1","100","1"
"SO5171526","2013-01-28 00:00:00","3","218.454","1","100","1"
"SO5171527","2013-01-28 00:00:00","2","338.994","1","100","1"
"SO5171528","2013-01-28 00:00:00","1","323.994","1","100","1"
"SO5171529","2013-01-28 00:00:00","5","1391.994","1","100","1"
"SO5171530","2013-01-28 00:00:00","1","149.874","1","100","1"
"SO5171531","2013-01-28 00:00:00","3","323.994","1","100","1"
"SO517161","2013-01-28 00:00:00","2","728.91","1","100","3"
"SO517162","2013-01-28 00:00:00","9","602.346","1","100","3"
"SO517163","2013-01-28 00:00:00","1","200.052","1","100","3"
"SO517164","2013-01-28 00:00:00","7","1430.442","1","100","3"
"SO517165","2013-01-28 00:00:00","3","334.0575","13","100","3"
"SO517166","2013-01-28 00:00:00","6","1430.442","1","100","3"
"SO517167","2013-01-28 00:00:00","5","953.628","14","100","3"
"SO517168","2013-01-28 00:00:00","6","728.91","1","100","3"
"SO517169","2013-01-28 00:00:00","2","31.584","1","100","3"
"SO5171610","2013-01-28 00:00:00","5","602.346","1","100","3"
"SO5171611","2013-01-28 00:00:00","2","200.052","1","100","3"
"SO5171612","2013-01-28 00:00:00","4","334.0575","13","100","3"
"SO5171613","2013-01-28 00:00:00","7","953.628","14","100","3"
"SO5171614","2013-01-28 00:00:00","1","200.052","1","100","3"
"SO5171615","2013-01-28 00:00:00","2","200.052","1","100","3"
"SO5171616","2013-01-28 00:00:00","3","334.0575","13","100","3"
"SO5171617","2013-01-28 00:00:00","4","334.0575","13","100","3"
"SO5171618","2013-01-28 00:00:00","2","1430.442","1","100","3"
"SO5171619","2013-01-28 00:00:00","2","334.0575","13","100","3"
"SO5171620","2013-01-28 00:00:00","2","728.91","1","100","3"
"SO517171","2013-01-28 00:00:00","1","29.994","1","100","3"
"SO517172","2013-01-28 00:00:00","3","356.898","1","100","3"
"SO517173","2013-01-28 00:00:00","4","202.332","1","100","3"
"SO517174","2013-01-28 00:00:00","4","1020.594","1","100","3"
"SO517175","2013-01-28 00:00:00","2","37.254","1","100","3"
"SO517176","2013-01-28 00:00:00","3","48.594","1","100","3"
"SO517177","2013-01-28 00:00:00","4","323.994","1","100","3"
"SO517178","2013-01-28 00:00:00","5","323.994","1","100","3"
"SO517179","2013-01-28 00:00:00","6","5.394","1","100","3"
"SO5171710","2013-01-28 00:00:00","2","24.294","1","100","3"
"SO5171711","2013-01-28 00:00:00","5","1020.594","1","100","3"
"SO5171712","2013-01-28 00:00:00","10","5.394","1","100","3"
"SO517181","2013-01-28 00:00:00","2","32.394","1","100","5"
"SO517182","2013-01-28 00:00:00","1","1376.994","1","100","5"
"SO517183","2013-01-28 00:00:00","3","38.1","1","100","5"
"SO517184","2013-01-28 00:00:00","3","20.994","1","100","5"
"SO517185","2013-01-28 00:00:00","6","20.994","1","100","5"
"SO517186","2013-01-28 00:00:00","2","14.694","1","100","5"
"SO517187","2013-01-28 00:00:00","20","38.4945","3","100","5"
"SO517188","2013-01-28 00:00:00","3","29.994","1","100","5"
"SO517189","2013-01-28 00:00:00","3","2.994","1","100","5"
"SO5171810","2013-01-28 00:00:00","4","48.594","1","100","5"
"SO5171811","2013-01-28 00:00:00","4","20.994","1","100","5"
"SO5171812","2013-01-28 00:00:00","4","4.77","1","100","5"
"SO5171813","2013-01-28 00:00:00","2","37.152","1","100","5"
"SO5171814","2013-01-28 00:00:00","3","31.584","1","100","5"
"SO5171815","2013-01-28 00:00:00","4","32.994","1","100","5"
"SO5171816","2013-01-28 00:00:00","4","41.994","1","100","5"
"SO5171817","2013-01-28 00:00:00","2","5.394","1","100","5"
"SO5171818","2013-01-28 00:00:00","4","32.394","1","100","5"
"SO5171819","2013-01-28 00:00:00","2","218.454","1","100","5"
"SO5171820","2013-01-28 00:00:00","7","72","1","100","5"
"SO5171821","2013-01-28 00:00:00","5","38.1","1","100","5"
"SO5171822","2013-01-28 00:00:00","3","24.294","1","100","5"
"SO517191","2013-01-28 00:00:00","1","23.484","1","100","3"
"SO517192","2013-01-28 00:00:00","3","200.052","1","100","3"
"SO517193","2013-01-28 00:00:00","1","48.594","1","100","3"
"SO517194","2013-01-28 00:00:00","2","334.0575","13","100","3"
"SO517195","2013-01-28 00:00:00","1","602.346","1","100","3"
"SO517196","2013-01-28 00:00:00","2","334.0575","13","100","3"
"SO517197","2013-01-28 00:00:00","1","602.346","1","100","3"
"SO517198","2013-01-28 00:00:00","1","38.1","1","100","3"
"SO517199","2013-01-28 00:00:00","1","200.052","1","100","3"
"SO5171910","2013-01-28 00:00:00","5","602.346","1","100","3"
"SO5171911","2013-01-28 00:00:00","1","602.346","1","100","3"
"SO5171912","2013-01-28 00:00:00","2","200.052","1","100","3"
"SO517201","2013-01-28 00:00:00","2","153.894","1","100","3"
"SO517202","2013-01-28 00:00:00","2","818.7","1","100","3"
"SO517203","2013-01-28 00:00:00","2","16.272","1","100","3"
"SO517204","2013-01-28 00:00:00","1","72.876","1","100","3"
"SO517205","2013-01-28 00:00:00","2","1376.994","1","100","3"
"SO517206","2013-01-28 00:00:00","4","1376.994","1","100","3"
"SO517207","2013-01-28 00:00:00","4","218.454","1","100","3"
"SO517208","2013-01-28 00:00:00","2","37.254","1","100","3"
"SO517209","2013-01-28 00:00:00","2","23.484","1","100","3"
"SO5172010","2013-01-28 00:00:00","4","818.7","1","100","3"
"SO5172011","2013-01-28 00:00:00","2","105.294","1","100","3"
"SO5172012","2013-01-28 00:00:00","2","1391.994","1","100","3"
"SO5172013","2013-01-28 00:00:00","1","26.724","1","100","3"
"SO5172014","2013-01-28 00:00:00","4","218.454","1","100","3"
"SO5172015","2013-01-28 00:00:00","6","72.162","1","100","3"
"SO5172016","2013-01-28 00:00:00","3","24.294","1","100","3"
"SO5172017","2013-01-28 00:00:00","4","54.894","1","100","3"
"SO5172018","2013-01-28 00:00:00","4","72.894","1","100","3"
"SO5172019","2013-01-28 00:00:00","5","1391.994","1","100","3"
"SO5172020","2013-01-28 00:00:00","1","338.994","1","100","3"
"SO5172021","2013-01-28 00:00:00","2","31.584","1","100","3"
"SO5172022","2013-01-28 00:00:00","3","5.394","1","100","3"
"SO5172023","2013-01-28 00:00:00","4","48.594","1","100","3"
"SO5172024","2013-01-28 00:00:00","6","41.994","1","100","3"
"SO5172025","2013-01-28 00:00:00","4","37.152","1","100","3"
"SO5172026","2013-01-28 00:00:00","2","1391.994","1","100","3"
"SO5172027","2013-01-28 00:00:00","1","149.874","1","100","3"
"SO5172028","2013-01-28 00:00:00","1","158.43","1","100","3"
"SO5172029","2013-01-28 00:00:00","1","149.874","1","100","3"
"SO5172030","2013-01-28 00:00:00","4","461.694","1","100","3"
"SO5172031","2013-01-28 00:00:00","2","338.994","1","100","3"
"SO5172032","2013-01-28 00:00:00","2","242.994","1","100","3"
"SO5172033","2013-01-28 00:00:00","3","63.9","1","100","3"
"SO5172034","2013-01-28 00:00:00","4","218.454","1","100","3"
"SO5172035","2013-01-28 00:00:00","6","338.994","1","100","3"
"SO5172036","2013-01-28 00:00:00","2","809.76","1","100","3"
"SO5172037","2013-01-28 00:00:00","1","323.994","1","100","3"
"SO5172038","2013-01-28 00:00:00","2","12.144","1","100","3"
"SO5172039","2013-01-28 00:00:00","4","323.994","1","100","3"
"SO5172040","2013-01-28 00:00:00","1","41.994","1","100","3"
"SO5172041","2013-01-28 00:00:00","1","158.43","1","100","3"
"SO5172042","2013-01-28 00:00:00","6","41.994","1","100","3"
"SO5172043","2013-01-28 00:00:00","1","809.76","1","100","3"
"SO5172044","2013-01-28 00:00:00","2","158.43","1","100","3"
"SO5172045","2013-01-28 00:00:00","3","158.43","1","100","3"
"SO5172046","2013-01-28 00:00:00","2","149.874","1","100","3"
"SO5172047","2013-01-28 00:00:00","3","338.994","1","100","3"
"SO5172048","2013-01-28 00:00:00","7","323.994","1","100","3"
"SO5172049","2013-01-28 00:00:00","8","63.9","1","100","3"
"SO5172050","2013-01-28 00:00:00","4","1376.994","1","100","3"
"SO517211","2013-01-28 00:00:00","12","31.8942","2","100","1"
"SO517212","2013-01-28 00:00:00","6","24.294","1","100","1"
"SO517213","2013-01-28 00:00:00","13","1331.0942","2","100","1"
"SO517214","2013-01-28 00:00:00","3","29.994","1","100","1"
"SO517215","2013-01-28 00:00:00","1","149.874","1","100","1"
"SO517216","2013-01-28 00:00:00","3","16.272","1","100","1"
"SO517217","2013-01-28 00:00:00","7","32.394","1","100","1"
"SO517218","2013-01-28 00:00:00","7","41.994","1","100","1"
"SO517219","2013-01-28 00:00:00","3","323.994","1","100","1"
"SO5172110","2013-01-28 00:00:00","1","323.994","1","100","1"
"SO5172111","2013-01-28 00:00:00","13","31.3142","2","100","1"
"SO5172112","2013-01-28 00:00:00","3","63.9","1","100","1"
"SO5172113","2013-01-28 00:00:00","16","4.3725","3","100","1"
"SO5172114","2013-01-28 00:00:00","4","149.874","1","100","1"
"SO5172115","2013-01-28 00:00:00","9","41.994","1","100","1"
"SO5172116","2013-01-28 00:00:00","1","818.7","1","100","1"
"SO5172117","2013-01-28 00:00:00","7","1391.994","1","100","1"
"SO5172118","2013-01-28 00:00:00","11","31.3142","2","100","1"
"SO5172119","2013-01-28 00:00:00","4","37.254","1","100","1"
"SO5172120","2013-01-28 00:00:00","4","72.894","1","100","1"
"SO5172121","2013-01-28 00:00:00","8","158.43","1","100","1"
"SO5172122","2013-01-28 00:00:00","4","12.144","1","100","1"
"SO5172123","2013-01-28 00:00:00","9","1391.994","1","100","1"
"SO5172124","2013-01-28 00:00:00","2","149.874","1","100","1"
"SO5172125","2013-01-28 00:00:00","12","234.8942","2","100","1"
"SO5172126","2013-01-28 00:00:00","4","338.994","1","100","1"
"SO5172127","2013-01-28 00:00:00","23","27.4945","3","100","1"
"SO5172128","2013-01-28 00:00:00","15","19.2445","3","100","1"
"SO5172129","2013-01-28 00:00:00","5","338.994","1","100","1"
"SO5172130","2013-01-28 00:00:00","24","2.7445","3","100","1"
"SO5172131","2013-01-28 00:00:00","19","4.9445","3","100","1"
"SO5172132","2013-01-28 00:00:00","1","338.994","1","100","1"
"SO5172133","2013-01-28 00:00:00","3","809.76","1","100","1"
"SO5172134","2013-01-28 00:00:00","5","14.694","1","100","1"
"SO5172135","2013-01-28 00:00:00","3","218.454","1","100","1"
"SO5172136","2013-01-28 00:00:00","14","20.2942","2","100","1"
"SO5172137","2013-01-28 00:00:00","6","23.484","1","100","1"
"SO5172138","2013-01-28 00:00:00","7","32.394","1","100","1"
"SO5172139","2013-01-28 00:00:00","8","72","1","100","1"
"SO5172140","2013-01-28 00:00:00","3","72.162","1","100","1"
"SO5172141","2013-01-28 00:00:00","4","809.76","1","100","1"
"SO5172142","2013-01-28 00:00:00","4","14.694","1","100","1"
"SO5172143","2013-01-28 00:00:00","5","153.894","1","100","1"
"SO5172144","2013-01-28 00:00:00","3","338.994","1","100","1"
"SO5172145","2013-01-28 00:00:00","1","461.694","1","100","1"
"SO5172146","2013-01-28 00:00:00","7","38.1","1","100","1"
"SO5172147","2013-01-28 00:00:00","3","1.374","1","100","1"
"SO5172148","2013-01-28 00:00:00","8","38.1","1","100","1"
"SO5172149","2013-01-28 00:00:00","8","54.894","1","100","1"
"SO5172150","2013-01-28 00:00:00","3","338.994","1","100","1"
"SO5172151","2013-01-28 00:00:00","14","35.9136","2","100","1"
"SO5172152","2013-01-28 00:00:00","10","218.454","1","100","1"
"SO5172153","2013-01-28 00:00:00","3","818.7","1","100","1"
"SO5172154","2013-01-28 00:00:00","5","158.43","1","100","1"
"SO5172155","2013-01-28 00:00:00","9","158.43","1","100","1"
"SO5172156","2013-01-28 00:00:00","2","41.994","1","100","1"
"SO5172157","2013-01-28 00:00:00","8","48.594","1","100","1"
"SO5172158","2013-01-28 00:00:00","16","24.497","3","100","1"
"SO5172159","2013-01-28 00:00:00","2","1376.994","1","100","1"
"SO5172160","2013-01-28 00:00:00","3","72.876","1","100","1"
"SO5172161","2013-01-28 00:00:00","6","20.994","1","100","1"
"SO5172162","2013-01-28 00:00:00","12","211.1722","2","100","1"
"SO5172163","2013-01-28 00:00:00","8","63.9","1","100","1"
"SO5172164","2013-01-28 00:00:00","6","1376.994","1","100","1"
"SO5172165","2013-01-28 00:00:00","1","149.874","1","100","1"
"SO5172166","2013-01-28 00:00:00","1","105.294","1","100","1"
"SO5172167","2013-01-28 00:00:00","2","323.994","1","100","1"
"SO5172168","2013-01-28 00:00:00","5","1391.994","1","100","1"
"SO5172169","2013-01-28 00:00:00","8","29.994","1","100","1"
"SO5172170","2013-01-28 00:00:00","2","31.584","1","100","1"
"SO5172171","2013-01-28 00:00:00","4","158.43","1","100","1"
"SO5172172","2013-01-28 00:00:00","8","14.694","1","100","1"
"SO517221","2013-01-28 00:00:00","3","858.9","1","100","4"
"SO517222","2013-01-28 00:00:00","1","323.994","1","100","4"
"SO517223","2013-01-28 00:00:00","3","1466.01","1","100","4"
"SO517224","2013-01-28 00:00:00","2","1466.01","1","100","4"
"SO517225","2013-01-28 00:00:00","1","37.254","1","100","4"
"SO517226","2013-01-28 00:00:00","1","858.9","1","100","4"
"SO517227","2013-01-28 00:00:00","3","323.994","1","100","4"
"SO517228","2013-01-28 00:00:00","5","24.294","1","100","4"
"SO517229","2013-01-28 00:00:00","5","1020.594","1","100","4"
"SO5172210","2013-01-28 00:00:00","2","202.332","1","100","4"
"SO5172211","2013-01-28 00:00:00","4","1466.01","1","100","4"
"SO5172212","2013-01-28 00:00:00","3","5.394","1","100","4"
"SO5172213","2013-01-28 00:00:00","2","672.294","1","100","4"
"SO5172214","2013-01-28 00:00:00","2","356.898","1","100","4"
"SO5172215","2013-01-28 00:00:00","1","1466.01","1","100","4"
"SO5172216","2013-01-28 00:00:00","1","1020.594","1","100","4"
"SO5172217","2013-01-28 00:00:00","2","356.898","1","100","4"
"SO5172218","2013-01-28 00:00:00","3","48.594","1","100","4"
"SO5172219","2013-01-28 00:00:00","1","672.294","1","100","4"
"SO5172220","2013-01-28 00:00:00","3","31.584","1","100","4"
"SO5172221","2013-01-28 00:00:00","2","858.9","1","100","4"
"SO5172222","2013-01-28 00:00:00","1","672.294","1","100","4"
"SO5172223","2013-01-28 00:00:00","1","72.162","1","100","4"
"SO5172224","2013-01-28 00:00:00","2","323.994","1","100","4"
"SO5172225","2013-01-28 00:00:00","1","26.724","1","100","4"
"SO5172226","2013-01-28 00:00:00","1","202.332","1","100","4"
"SO5172227","2013-01-28 00:00:00","3","5.394","1","100","4"
"SO5172228","2013-01-28 00:00:00","1","672.294","1","100","4"
"SO5172229","2013-01-28 00:00:00","2","1020.594","1","100","4"
"SO5172230","2013-01-28 00:00:00","1","1466.01","1","100","4"
"SO5172231","2013-01-28 00:00:00","1","1020.594","1","100","4"
"SO517231","2013-01-28 00:00:00","9","41.994","1","100","1"
"SO517232","2013-01-28 00:00:00","2","1376.994","1","100","1"
"SO517233","2013-01-28 00:00:00","1","218.454","1","100","1"
"SO517234","2013-01-28 00:00:00","1","31.584","1","100","1"
"SO517235","2013-01-28 00:00:00","1","48.594","1","100","1"
"SO517236","2013-01-28 00:00:00","1","24.294","1","100","1"
"SO517237","2013-01-28 00:00:00","1","37.152","1","100","1"
"SO517241","2013-01-28 00:00:00","1","334.0575","13","100","7"
"SO517242","2013-01-28 00:00:00","1","953.628","14","100","7"
"SO517243","2013-01-28 00:00:00","1","334.0575","13","100","7"
"SO517244","2013-01-28 00:00:00","1","728.91","1","100","7"
"SO517245","2013-01-28 00:00:00","1","32.394","1","100","7"
"SO517246","2013-01-28 00:00:00","2","1430.442","1","100","7"
"SO517247","2013-01-28 00:00:00","1","602.346","1","100","7"
"SO517248","2013-01-28 00:00:00","1","54.894","1","100","7"
"SO517249","2013-01-28 00:00:00","2","242.994","1","100","7"
"SO5172410","2013-01-28 00:00:00","2","12.144","1","100","7"
"SO5172411","2013-01-28 00:00:00","1","29.994","1","100","7"
"SO5172412","2013-01-28 00:00:00","2","334.0575","13","100","7"
"SO5172413","2013-01-28 00:00:00","1","334.0575","13","100","7"
"SO5172414","2013-01-28 00:00:00","1","602.346","1","100","7"
"SO5172415","2013-01-28 00:00:00","1","334.0575","13","100","7"
"SO5172416","2013-01-28 00:00:00","1","728.91","1","100","7"
"SO517251","2013-01-28 00:00:00","4","323.994","1","100","2"
"SO517261","2013-01-28 00:00:00","2","602.346","1","100","1"
"SO517262","2013-01-28 00:00:00","4","602.346","1","100","1"
"SO517263","2013-01-28 00:00:00","1","1430.442","1","100","1"
"SO517264","2013-01-28 00:00:00","12","704.613","2","100","1"
"SO517265","2013-01-28 00:00:00","3","334.0575","13","100","1"
"SO517266","2013-01-28 00:00:00","3","1430.442","1","100","1"
"SO517267","2013-01-28 00:00:00","1","334.0575","13","100","1"
"SO517268","2013-01-28 00:00:00","2","54.942","1","100","1"
"SO517269","2013-01-28 00:00:00","3","200.052","1","100","1"
"SO5172610","2013-01-28 00:00:00","2","31.584","1","100","1"
"SO5172611","2013-01-28 00:00:00","8","728.91","1","100","1"
"SO5172612","2013-01-28 00:00:00","4","200.052","1","100","1"
"SO5172613","2013-01-28 00:00:00","2","602.346","1","100","1"
"SO5172614","2013-01-28 00:00:00","3","602.346","1","100","1"
"SO5172615","2013-01-28 00:00:00","3","1430.442","1","100","1"
"SO5172616","2013-01-28 00:00:00","3","602.346","1","100","1"
"SO5172617","2013-01-28 00:00:00","1","200.052","1","100","1"
"SO5172618","2013-01-28 00:00:00","3","200.052","1","100","1"
"SO5172619","2013-01-28 00:00:00","5","200.052","1","100","1"
"SO5172620","2013-01-28 00:00:00","1","602.346","1","100","1"
"SO5172621","2013-01-28 00:00:00","3","334.0575","13","100","1"
"SO5172622","2013-01-28 00:00:00","7","200.052","1","100","1"
"SO5172623","2013-01-28 00:00:00","4","334.0575","13","100","1"
"SO5172624","2013-01-28 00:00:00","4","953.628","14","100","1"
"SO5172625","2013-01-28 00:00:00","3","334.0575","13","100","1"
"SO5172626","2013-01-28 00:00:00","3","1430.442","1","100","1"
"SO517271","2013-01-28 00:00:00","1","858.9","1","19","6"
"SO517281","2013-01-28 00:00:00","1","1376.994","1","100","1"
"SO517282","2013-01-28 00:00:00","3","37.152","1","100","1"
"SO517283","2013-01-28 00:00:00","2","29.994","1","100","1"
"SO517284","2013-01-28 00:00:00","1","24.294","1","100","1"
"SO517285","2013-01-28 00:00:00","4","5.394","1","100","1"
"SO517286","2013-01-28 00:00:00","5","14.694","1","100","1"
"SO517287","2013-01-28 00:00:00","4","72","1","100","1"
"SO517288","2013-01-28 00:00:00","1","20.994","1","100","1"
"SO517289","2013-01-28 00:00:00","1","31.584","1","100","1"
"SO5172810","2013-01-28 00:00:00","6","20.994","1","100","1"
"SO5172811","2013-01-28 00:00:00","4","4.77","1","100","1"
"SO5172812","2013-01-28 00:00:00","6","20.994","1","100","1"
"SO5172813","2013-01-28 00:00:00","1","218.454","1","100","1"
"SO5172814","2013-01-28 00:00:00","3","32.994","1","100","1"
"SO5172815","2013-01-28 00:00:00","4","32.394","1","100","1"
"SO5172816","2013-01-28 00:00:00","3","38.1","1","100","1"
"SO5172817","2013-01-28 00:00:00","2","38.1","1","100","1"
"SO5172818","2013-01-28 00:00:00","4","2.994","1","100","1"
"SO5172819","2013-01-28 00:00:00","4","32.394","1","100","1"
"SO5172820","2013-01-28 00:00:00","1","48.594","1","100","1"
"SO517291","2013-01-28 00:00:00","1","323.994","1","100","7"
"SO517292","2013-01-28 00:00:00","2","1466.01","1","100","7"
"SO517293","2013-01-28 00:00:00","1","672.294","1","100","7"
"SO517294","2013-01-28 00:00:00","10","5.394","1","100","7"
"SO517295","2013-01-28 00:00:00","1","1466.01","1","100","7"
"SO517296","2013-01-28 00:00:00","4","356.898","1","100","7"
"SO517297","2013-01-28 00:00:00","2","1020.594","1","100","7"
"SO517298","2013-01-28 00:00:00","1","72.162","1","100","7"
"SO517299","2013-01-28 00:00:00","3","37.254","1","100","7"
"SO5172910","2013-01-28 00:00:00","2","202.332","1","100","7"
"SO5172911","2013-01-28 00:00:00","4","1020.594","1","100","7"
"SO5172912","2013-01-28 00:00:00","7","5.394","1","100","7"
"SO5172913","2013-01-28 00:00:00","1","1020.594","1","100","7"
"SO5172914","2013-01-28 00:00:00","3","323.994","1","100","7"
"SO5172915","2013-01-28 00:00:00","2","356.898","1","100","7"
"SO5172916","2013-01-28 00:00:00","3","24.294","1","100","7"
"SO5172917","2013-01-28 00:00:00","5","672.294","1","100","7"
"SO5172918","2013-01-28 00:00:00","1","672.294","1","100","7"
"SO5172919","2013-01-28 00:00:00","2","1466.01","1","100","7"
"SO5172920","2013-01-28 00:00:00","3","1020.594","1","100","7"
"SO5172921","2013-01-28 00:00:00","1","48.594","1","100","7"
"SO5172922","2013-01-28 00:00:00","1","323.994","1","100","7"
"SO5172923","2013-01-28 00:00:00","2","1466.01","1","100","7"
"SO5172924","2013-01-28 00:00:00","1","356.898","1","100","7"
"SO5172925","2013-01-28 00:00:00","2","672.294","1","100","7"
"SO5172926","2013-01-28 00:00:00","1","1466.01","1","100","7"
"SO517301","2013-01-28 00:00:00","2","858.9","1","100","3"
"SO517302","2013-01-28 00:00:00","4","26.724","1","100","3"
"SO517303","2013-01-28 00:00:00","2","858.9","1","100","3"
"SO517304","2013-01-28 00:00:00","1","858.9","1","100","3"
"SO517305","2013-01-28 00:00:00","2","31.584","1","100","3"
"SO517311","2013-01-28 00:00:00","2","356.898","1","100","3"
"SO517312","2013-01-28 00:00:00","5","32.994","1","100","3"
"SO517313","2013-01-28 00:00:00","4","5.394","1","100","3"
"SO517314","2013-01-28 00:00:00","6","20.994","1","100","3"
"SO517315","2013-01-28 00:00:00","13","5.2142","2","100","3"
"SO517316","2013-01-28 00:00:00","3","38.1","1","100","3"
"SO517317","2013-01-28 00:00:00","3","2.994","1","100","3"
"SO517318","2013-01-28 00:00:00","2","72","1","100","3"
"SO517319","2013-01-28 00:00:00","1","48.594","1","100","3"
"SO5173110","2013-01-28 00:00:00","3","24.294","1","100","3"
"SO5173111","2013-01-28 00:00:00","4","20.994","1","100","3"
"SO5173112","2013-01-28 00:00:00","2","29.994","1","100","3"
"SO5173113","2013-01-28 00:00:00","5","5.394","1","100","3"
