"SaleID","EmployeeKey"
"SO445458","283"
"SO445461","282"
"SO445471","284"
"SO445472","284"
"SO445473","284"
"SO445474","284"
"SO445475","284"
"SO445476","284"
"SO445477","284"
"SO445478","284"
"SO445479","284"
"SO4454710","284"
"SO4454711","284"
"SO4454712","284"
"SO4454713","284"
"SO4454714","284"
"SO4454715","284"
"SO4454716","284"
"SO4454717","284"
"SO4454718","284"
"SO4454719","284"
"SO4454720","284"
"SO4454721","284"
"SO4454722","284"
"SO4454723","284"
"SO4454724","284"
"SO4454725","284"
"SO4454726","284"
"SO4454727","284"
"SO4454728","284"
"SO4454729","284"
"SO445481","282"
"SO445491","285"
"SO445492","285"
"SO445493","285"
"SO445494","285"
"SO445495","285"
"SO445496","285"
"SO445497","285"
"SO445498","285"
"SO445499","285"
"SO4454910","285"
"SO4454911","285"
"SO4454912","285"
"SO445501","283"
"SO445502","283"
"SO445503","283"
"SO445504","283"
"SO445505","283"
"SO445506","283"
"SO445507","283"
"SO445508","283"
"SO445509","283"
"SO4455010","283"
"SO4455011","283"
"SO4455012","283"
"SO4455013","283"
"SO4455014","283"
"SO4455015","283"
"SO4455016","283"
"SO4455017","283"
"SO4455018","283"
"SO4455019","283"
"SO4455020","283"
"SO4455021","283"
"SO445511","282"
"SO445512","282"
"SO445513","282"
"SO445514","282"
"SO445515","282"
"SO445516","282"
"SO445517","282"
"SO445518","282"
"SO445519","282"
"SO4455110","282"
"SO4455111","282"
"SO4455112","282"
"SO4455113","282"
"SO4455114","282"
"SO4455115","282"
"SO445521","285"
"SO445522","285"
"SO445523","285"
"SO445524","285"
"SO445525","285"
"SO445526","285"
"SO445527","285"
"SO445528","285"
"SO445529","285"
"SO4455210","285"
"SO4455211","285"
"SO4455212","285"
"SO4455213","285"
"SO4455214","285"
"SO4455215","285"
"SO4455216","285"
"SO4455217","285"
"SO4455218","285"
"SO4455219","285"
"SO445531","285"
"SO445541","286"
"SO445551","285"
"SO445552","285"
"SO445553","285"
"SO445554","285"
"SO445555","285"
"SO445556","285"
"SO445557","285"
"SO445558","285"
"SO445559","285"
"SO4455510","285"
"SO4455511","285"
"SO4455512","285"
"SO4455513","285"
"SO4455514","285"
"SO4455515","285"
"SO4455516","285"
"SO4455517","285"
"SO4455518","285"
"SO4455519","285"
"SO4455520","285"
"SO4455521","285"
"SO4455522","285"
"SO445561","283"
"SO445562","283"
"SO445563","283"
"SO445564","283"
"SO445565","283"
"SO445566","283"
"SO445567","283"
"SO445568","283"
"SO445569","283"
"SO4455610","283"
"SO4455611","283"
"SO4455612","283"
"SO4455613","283"
"SO4455614","283"
"SO4455615","283"
"SO4455616","283"
"SO445571","283"
"SO445572","283"
"SO445573","283"
"SO445574","283"
"SO445575","283"
"SO445576","283"
"SO445577","283"
"SO445578","283"
"SO445579","283"
"SO4455710","283"
"SO4455711","283"
"SO4455712","283"
"SO4455713","283"
"SO4455714","283"
"SO4455715","283"
"SO4455716","283"
"SO4455717","283"
"SO4455718","283"
"SO4455719","283"
"SO4455720","283"
"SO4455721","283"
"SO445581","281"
"SO445591","281"
"SO445592","281"
"SO445593","281"
"SO445594","281"
"SO445595","281"
"SO445596","281"
"SO445597","281"
"SO445598","281"
"SO445599","281"
"SO4455910","281"
"SO4455911","281"
"SO4455912","281"
"SO4455913","281"
"SO4455914","281"
"SO4455915","281"
"SO4455916","281"
"SO4455917","281"
"SO4455918","281"
"SO4455919","281"
"SO4455920","281"
"SO445601","288"
"SO445602","288"
"SO445611","289"
"SO445612","289"
"SO445613","289"
"SO445614","289"
"SO445615","289"
"SO445616","289"
"SO445617","289"
"SO445618","289"
"SO445619","289"
"SO4456110","289"
"SO445621","285"
"SO445622","285"
"SO445623","285"
"SO445624","285"
"SO445625","285"
"SO445626","285"
"SO445627","285"
"SO445628","285"
"SO445629","285"
"SO4456210","285"
"SO4456211","285"
"SO4456212","285"
"SO4456213","285"
"SO4456214","285"
"SO4456215","285"
"SO4456216","285"
"SO4456217","285"
"SO4456218","285"
"SO445631","286"
"SO445632","286"
"SO445633","286"
"SO445634","286"
"SO445635","286"
"SO445636","286"
"SO445637","286"
"SO445638","286"
"SO445639","286"
"SO4456310","286"
"SO4456311","286"
"SO4456312","286"
"SO4456313","286"
"SO4456314","286"
"SO4456315","286"
"SO4456316","286"
"SO4456317","286"
"SO4456318","286"
"SO4456319","286"
"SO4456320","286"
"SO4456321","286"
"SO4456322","286"
"SO4456323","286"
"SO4456324","286"
"SO4456325","286"
"SO4456326","286"
"SO4456327","286"
"SO4456328","286"
"SO445641","282"
"SO445642","282"
"SO445643","282"
"SO445644","282"
"SO445645","282"
"SO445646","282"
"SO445647","282"
"SO445648","282"
"SO445649","282"
"SO4456410","282"
"SO4456411","282"
"SO4456412","282"
"SO4456413","282"
"SO4456414","282"
"SO4456415","282"
"SO4456416","282"
"SO4456417","282"
"SO4456418","282"
"SO4456419","282"
"SO4456420","282"
"SO4456421","282"
"SO4456422","282"
"SO4456423","282"
"SO4456424","282"
"SO445651","285"
"SO445652","285"
"SO445653","285"
"SO445654","285"
"SO445661","283"
"SO445662","283"
"SO445663","283"
"SO445664","283"
"SO445665","283"
"SO445666","283"
"SO445667","283"
"SO445668","283"
"SO445669","283"
"SO4456610","283"
"SO4456611","283"
"SO4456612","283"
"SO4456613","283"
"SO4456614","283"
"SO4456615","283"
"SO445671","287"
"SO445672","287"
"SO445673","287"
"SO445674","287"
"SO445675","287"
"SO445676","287"
"SO445677","287"
"SO445678","287"
"SO445679","287"
"SO4456710","287"
"SO4456711","287"
"SO4456712","287"
"SO445681","281"
"SO445682","281"
"SO445683","281"
"SO445691","282"
"SO445692","282"
"SO445693","282"
"SO445694","282"
"SO445695","282"
"SO445696","282"
"SO445697","282"
"SO445698","282"
"SO445699","282"
"SO4456910","282"
"SO4456911","282"
"SO4456912","282"
"SO4456913","282"
"SO4456914","282"
"SO4456915","282"
"SO445701","289"
"SO445702","289"
"SO445703","289"
"SO445704","289"
"SO445705","289"
"SO445706","289"
"SO445707","289"
"SO445708","289"
"SO445709","289"
"SO4457010","289"
"SO4457011","289"
"SO4457012","289"
"SO4457013","289"
"SO4457014","289"
"SO4457015","289"
"SO4457016","289"
"SO4457017","289"
"SO4457018","289"
"SO4457019","289"
"SO4457020","289"
"SO4457021","289"
"SO4457022","289"
"SO4457023","289"
"SO4457024","289"
"SO4457025","289"
"SO4457026","289"
"SO4457027","289"
"SO4457028","289"
"SO4457029","289"
"SO4457030","289"
"SO4457031","289"
"SO4457032","289"
"SO447401","281"
"SO447402","281"
"SO447403","281"
"SO447404","281"
"SO447405","281"
"SO447406","281"
"SO447407","281"
"SO447408","281"
"SO447409","281"
"SO447411","289"
"SO447412","289"
"SO447421","283"
"SO447422","283"
"SO447423","283"
"SO447424","283"
"SO447425","283"
"SO447426","283"
"SO447427","283"
"SO447428","283"
"SO447429","283"
"SO4474210","283"
"SO4474211","283"
"SO4474212","283"
"SO4474213","283"
"SO4474214","283"
"SO4474215","283"
"SO4474216","283"
"SO4474217","283"
"SO4474218","283"
"SO4474219","283"
"SO4474220","283"
"SO4474221","283"
"SO4474222","283"
"SO4474223","283"
"SO4474224","283"
"SO4474225","283"
"SO4474226","283"
"SO4474227","283"
"SO447431","289"
"SO447432","289"
"SO447433","289"
"SO447434","289"
"SO447435","289"
"SO447436","289"
"SO447437","289"
"SO447438","289"
"SO447441","288"
"SO447442","288"
"SO447443","288"
"SO447444","288"
"SO447445","288"
"SO447446","288"
"SO447447","288"
"SO447448","288"
"SO447449","288"
"SO4474410","288"
"SO4474411","288"
"SO4474412","288"
"SO4474413","288"
"SO4474414","288"
"SO4474415","288"
"SO4474416","288"
"SO4474417","288"
"SO4474418","288"
"SO4474419","288"
"SO4474420","288"
"SO4474421","288"
"SO4474422","288"
"SO4474423","288"
"SO4474424","288"
"SO4474425","288"
"SO447451","288"
"SO447452","288"
"SO447453","288"
"SO447454","288"
"SO447455","288"
"SO447456","288"
"SO447457","288"
"SO447458","288"
"SO447459","288"
"SO4474510","288"
"SO4474511","288"
"SO4474512","288"
"SO4474513","288"
"SO4474514","288"
"SO4474515","288"
"SO447461","288"
"SO447462","288"
"SO447463","288"
"SO447464","288"
"SO447465","288"
"SO447466","288"
"SO447467","288"
"SO447471","284"
"SO447472","284"
"SO447473","284"
"SO447474","284"
"SO447475","284"
"SO447476","284"
"SO447477","284"
"SO447478","284"
"SO447479","284"
"SO447481","283"
"SO447491","288"
"SO447492","288"
"SO447493","288"
"SO447494","288"
"SO447495","288"
"SO447496","288"
"SO447497","288"
"SO447498","288"
"SO447499","288"
"SO4474910","288"
"SO4474911","288"
"SO4474912","288"
"SO4474913","288"
"SO4474914","288"
"SO4474915","288"
"SO4474916","288"
"SO4474917","288"
"SO4474918","288"
"SO4474919","288"
"SO4474920","288"
"SO4474921","288"
"SO4474922","288"
"SO4474923","288"
"SO4474924","288"
"SO4474925","288"
"SO4474926","288"
"SO4474927","288"
"SO4474928","288"
"SO4474929","288"
"SO4474930","288"
"SO4474931","288"
"SO4474932","288"
"SO4474933","288"
"SO447501","288"
"SO447502","288"
"SO447503","288"
"SO447504","288"
"SO447505","288"
"SO447506","288"
"SO447507","288"
"SO447508","288"
"SO447509","288"
"SO4475010","288"
"SO4475011","288"
"SO4475012","288"
"SO4475013","288"
"SO4475014","288"
"SO4475015","288"
"SO4475016","288"
"SO4475017","288"
"SO4475018","288"
"SO4475019","288"
"SO4475020","288"
"SO4475021","288"
"SO4475022","288"
"SO4475023","288"
"SO4475024","288"
"SO447511","287"
"SO447512","287"
"SO447513","287"
"SO447521","282"
"SO447522","282"
"SO447523","282"
"SO447524","282"
"SO447525","282"
"SO447526","282"
"SO447527","282"
"SO447528","282"
"SO447529","282"
"SO447531","282"
"SO447532","282"
"SO447533","282"
"SO447541","283"
"SO447542","283"
"SO447543","283"
"SO447544","283"
"SO447545","283"
"SO447546","283"
"SO447547","283"
"SO447548","283"
"SO447549","283"
"SO4475410","283"
"SO4475411","283"
"SO4475412","283"
"SO4475413","283"
"SO4475414","283"
"SO447551","283"
"SO447552","283"
"SO447553","283"
"SO447554","283"
"SO447555","283"
"SO447556","283"
"SO447557","283"
"SO447558","283"
"SO447559","283"
"SO4475510","283"
"SO4475511","283"
"SO4475512","283"
"SO4475513","283"
"SO4475514","283"
"SO4475515","283"
"SO4475516","283"
"SO4475517","283"
"SO4475518","283"
"SO4475519","283"
"SO4475520","283"
"SO4475521","283"
"SO4475522","283"
"SO4475523","283"
"SO4475524","283"
"SO4475525","283"
"SO447561","283"
"SO447562","283"
"SO447563","283"
"SO447564","283"
"SO447565","283"
"SO447566","283"
"SO447567","283"
"SO447568","283"
"SO447569","283"
"SO4475610","283"
"SO4475611","283"
"SO4475612","283"
"SO4475613","283"
"SO4475614","283"
"SO4475615","283"
"SO4475616","283"
"SO4475617","283"
"SO447571","287"
"SO447572","287"
"SO447573","287"
"SO447574","287"
"SO447575","287"
"SO447576","287"
"SO447577","287"
"SO447578","287"
"SO447579","287"
"SO447581","283"
"SO447582","283"
"SO447583","283"
"SO447584","283"
"SO447585","283"
"SO447586","283"
"SO447587","283"
"SO447588","283"
"SO447589","283"
"SO4475810","283"
"SO4475811","283"
"SO4475812","283"
"SO4475813","283"
"SO4475814","283"
"SO4475815","283"
"SO4475816","283"
"SO4475817","283"
"SO4475818","283"
"SO4475819","283"
"SO4475820","283"
"SO4475821","283"
"SO4475822","283"
"SO4475823","283"
"SO4475824","283"
"SO4475825","283"
"SO4475826","283"
"SO4475827","283"
"SO447591","281"
"SO447592","281"
"SO447593","281"
"SO447594","281"
"SO447595","281"
"SO447601","287"
"SO447602","287"
"SO447603","287"
"SO447604","287"
"SO447611","285"
"SO447612","285"
"SO447613","285"
"SO447614","285"
"SO447615","285"
"SO447616","285"
"SO447617","285"
"SO447618","285"
"SO447619","285"
"SO4476110","285"
"SO4476111","285"
"SO4476112","285"
"SO447621","287"
"SO447622","287"
"SO447623","287"
"SO447624","287"
"SO447625","287"
"SO447626","287"
"SO447627","287"
"SO447628","287"
"SO447629","287"
"SO4476210","287"
"SO4476211","287"
"SO4476212","287"
"SO4476213","287"
"SO4476214","287"
"SO4476215","287"
"SO4476216","287"
"SO4476217","287"
"SO4476218","287"
"SO4476219","287"
"SO4476220","287"
"SO4476221","287"
"SO447631","285"
"SO447632","285"
"SO447633","285"
"SO447634","285"
"SO447635","285"
"SO447636","285"
"SO447637","285"
"SO447641","285"
"SO447642","285"
"SO447643","285"
"SO447651","284"
"SO447652","284"
"SO447653","284"
"SO447654","284"
"SO447655","284"
"SO447656","284"
"SO447657","284"
"SO447658","284"
"SO447659","284"
"SO4476510","284"
"SO4476511","284"
"SO447661","284"
"SO447662","284"
"SO447663","284"
"SO447664","284"
"SO447671","283"
"SO447672","283"
"SO447673","283"
"SO447674","283"
"SO447675","283"
"SO447676","283"
"SO447677","283"
"SO447678","283"
"SO447679","283"
"SO4476710","283"
"SO4476711","283"
"SO447681","283"
"SO447682","283"
"SO447683","283"
"SO447684","283"
"SO447685","283"
"SO447686","283"
"SO447687","283"
"SO447688","283"
"SO447689","283"
"SO4476810","283"
"SO4476811","283"
"SO4476812","283"
"SO4476813","283"
"SO4476814","283"
"SO4476815","283"
"SO4476816","283"
"SO4476817","283"
"SO4476818","283"
"SO4476819","283"
"SO4476820","283"
"SO4476821","283"
"SO4476822","283"
"SO4476823","283"
"SO4476824","283"
"SO4476825","283"
"SO4476826","283"
"SO447691","285"
"SO447701","287"
"SO447702","287"
"SO447703","287"
"SO447704","287"
"SO447705","287"
"SO447706","287"
"SO447707","287"
"SO447708","287"
"SO447711","286"
"SO447712","286"
"SO447713","286"
"SO447714","286"
"SO447715","286"
"SO447716","286"
"SO447717","286"
"SO447718","286"
"SO447719","286"
"SO4477110","286"
"SO4477111","286"
"SO4477112","286"
"SO4477113","286"
"SO4477114","286"
"SO4477115","286"
"SO4477116","286"
"SO4477117","286"
"SO4477118","286"
"SO4477119","286"
"SO4477120","286"
"SO4477121","286"
"SO4477122","286"
"SO4477123","286"
"SO4477124","286"
"SO4477125","286"
"SO4477126","286"
"SO4477127","286"
"SO4477128","286"
"SO4477129","286"
"SO4477130","286"
"SO4477131","286"
"SO4477132","286"
"SO447721","283"
"SO447722","283"
"SO447723","283"
"SO447724","283"
"SO447725","283"
"SO447726","283"
"SO447727","283"
"SO447728","283"
"SO447729","283"
"SO4477210","283"
"SO4477211","283"
"SO4477212","283"
"SO4477213","283"
"SO4477214","283"
"SO4477215","283"
"SO4477216","283"
"SO4477217","283"
"SO4477218","283"
"SO4477219","283"
"SO4477220","283"
"SO4477221","283"
"SO4477222","283"
"SO4477223","283"
"SO4477224","283"
"SO4477225","283"
"SO4477226","283"
"SO4477227","283"
"SO4477228","283"
"SO4477229","283"
"SO4477230","283"
"SO4477231","283"
"SO4477232","283"
"SO4477233","283"
"SO4477234","283"
"SO4477235","283"
"SO447731","288"
"SO447732","288"
"SO447733","288"
"SO447734","288"
"SO447735","288"
"SO447736","288"
"SO447737","288"
"SO447738","288"
"SO447739","288"
"SO4477310","288"
"SO4477311","288"
"SO4477312","288"
"SO4477313","288"
"SO4477314","288"
"SO4477315","288"
"SO4477316","288"
"SO4477317","288"
"SO4477318","288"
"SO4477319","288"
"SO4477320","288"
"SO4477321","288"
"SO4477322","288"
"SO4477323","288"
"SO447741","284"
"SO447742","284"
"SO447743","284"
"SO447744","284"
"SO447745","284"
"SO447746","284"
"SO447747","284"
"SO447748","284"
"SO447749","284"
"SO447751","285"
"SO447752","285"
"SO447753","285"
"SO447754","285"
"SO447761","282"
"SO447762","282"
"SO447763","282"
"SO447764","282"
"SO447765","282"
"SO447766","282"
"SO447767","282"
"SO447768","282"
"SO447769","282"
"SO4477610","282"
"SO4477611","282"
"SO4477612","282"
"SO4477613","282"
"SO4477614","282"
"SO4477615","282"
"SO4477616","282"
"SO447771","282"
"SO447772","282"
"SO447773","282"
"SO447774","282"
"SO447775","282"
"SO447776","282"
"SO447777","282"
"SO447778","282"
"SO447779","282"
"SO4477710","282"
"SO4477711","282"
"SO4477712","282"
"SO4477713","282"
"SO4477714","282"
"SO4477715","282"
"SO4477716","282"
"SO4477717","282"
"SO4477718","282"
"SO4477719","282"
"SO4477720","282"
"SO447781","281"
"SO447782","281"
"SO447783","281"
"SO447784","281"
"SO447785","281"
"SO447786","281"
"SO447787","281"
"SO447788","281"
"SO447789","281"
"SO4477810","281"
"SO4477811","281"
"SO4477812","281"
"SO4477813","281"
"SO4477814","281"
"SO4477815","281"
"SO4477816","281"
"SO4477817","281"
"SO4477818","281"
"SO4477819","281"
"SO4477820","281"
"SO4477821","281"
"SO447791","285"
"SO447792","285"
"SO447793","285"
"SO447794","285"
"SO447795","285"
"SO447796","285"
"SO447797","285"
"SO447798","285"
"SO447799","285"
"SO447801","282"
"SO447802","282"
"SO447803","282"
"SO447804","282"
"SO447805","282"
"SO447806","282"
"SO447807","282"
"SO447808","282"
"SO447809","282"
"SO4478010","282"
"SO4478011","282"
"SO4478012","282"
"SO4478013","282"
"SO4478014","282"
"SO4478015","282"
"SO4478016","282"
"SO4478017","282"
"SO4478018","282"
"SO4478019","282"
"SO447811","282"
"SO447812","282"
"SO447821","281"
"SO447822","281"
"SO447823","281"
"SO447824","281"
"SO447825","281"
"SO447826","281"
"SO447827","281"
"SO447828","281"
"SO447829","281"
"SO4478210","281"
"SO4478211","281"
"SO4478212","281"
"SO4478213","281"
"SO4478214","281"
"SO4478215","281"
"SO4478216","281"
"SO4478217","281"
"SO4478218","281"
"SO4478219","281"
"SO4478220","281"
"SO4478221","281"
"SO447831","287"
"SO447832","287"
"SO447833","287"
"SO447834","287"
"SO447835","287"
"SO447836","287"
"SO447837","287"
"SO447838","287"
"SO447839","287"
"SO4478310","287"
"SO4478311","287"
"SO4478312","287"
"SO4478313","287"
"SO4478314","287"
"SO4478315","287"
"SO4478316","287"
"SO447841","281"
"SO447842","281"
"SO447843","281"
"SO447844","281"
"SO447851","283"
"SO447861","285"
"SO447862","285"
"SO447871","283"
"SO447872","283"
"SO447873","283"
"SO447874","283"
"SO447875","283"
"SO447876","283"
"SO447877","283"
"SO447878","283"
"SO447879","283"
"SO4478710","283"
"SO4478711","283"
"SO4478712","283"
"SO4478713","283"
"SO4478714","283"
"SO4478715","283"
"SO4478716","283"
"SO4478717","283"
"SO447881","282"
"SO447882","282"
"SO447883","282"
"SO447884","282"
"SO447885","282"
"SO447886","282"
"SO447887","282"
"SO447888","282"
"SO447889","282"
"SO4478810","282"
"SO4478811","282"
"SO4478812","282"
"SO4478813","282"
"SO4478814","282"
"SO447891","281"
"SO447892","281"
"SO447901","282"
"SO447911","283"
"SO447912","283"
"SO447913","283"
"SO447914","283"
"SO447915","283"
"SO447916","283"
"SO447917","283"
"SO447918","283"
"SO447919","283"
"SO4479110","283"
"SO4479111","283"
"SO4479112","283"
"SO4479113","283"
"SO4479114","283"
"SO4479115","283"
"SO4479116","283"
"SO4479117","283"
"SO4479118","283"
"SO4479119","283"
"SO447921","289"
"SO447922","289"
"SO447923","289"
"SO447924","289"
"SO447925","289"
"SO447926","289"
"SO447927","289"
"SO447928","289"
"SO447929","289"
"SO4479210","289"
"SO4479211","289"
"SO447931","283"
"SO447932","283"
"SO447933","283"
"SO447941","289"
"SO447951","287"
"SO447952","287"
"SO447953","287"
"SO447954","287"
"SO447955","287"
"SO447956","287"
"SO447957","287"
"SO447958","287"
"SO447959","287"
"SO4479510","287"
"SO4479511","287"
"SO4479512","287"
"SO4479513","287"
"SO4479514","287"
"SO4479515","287"
"SO4479516","287"
"SO4479517","287"
"SO4479518","287"
"SO4479519","287"
"SO4479520","287"
"SO447961","282"
"SO447962","282"
"SO447963","282"
"SO447964","282"
"SO447965","282"
"SO447966","282"
"SO447967","282"
"SO447968","282"
"SO447971","281"
"SO447972","281"
"SO447973","281"
"SO447974","281"
"SO447975","281"
"SO447976","281"
"SO447977","281"
"SO447978","281"
"SO447979","281"
"SO4479710","281"
"SO4479711","281"
"SO4479712","281"
"SO4479713","281"
"SO4479714","281"
"SO4479715","281"
"SO4479716","281"
"SO4479717","281"
"SO4479718","281"
"SO4479719","281"
"SO4479720","281"
"SO4479721","281"
"SO4479722","281"
"SO4479723","281"
"SO4479724","281"
"SO4479725","281"
"SO4479726","281"
"SO4479727","281"
"SO4479728","281"
"SO4479729","281"
"SO4479730","281"
"SO4479731","281"
"SO4479732","281"
"SO447981","285"
"SO447982","285"
"SO447983","285"
"SO447984","285"
"SO447985","285"
"SO447986","285"
"SO447987","285"
"SO447988","285"
"SO447989","285"
"SO4479810","285"
"SO4479811","285"
"SO4479812","285"
"SO4479813","285"
"SO447991","285"
"SO447992","285"
"SO447993","285"
"SO447994","285"
"SO447995","285"
"SO447996","285"
"SO447997","285"
"SO447998","285"
"SO447999","285"
"SO4479910","285"
"SO448001","281"
"SO448002","281"
"SO448003","281"
"SO448004","281"
"SO448005","281"
"SO448006","281"
"SO448011","285"
"SO448012","285"
"SO448013","285"
"SO448014","285"
"SO448015","285"
"SO448016","285"
"SO448017","285"
"SO448018","285"
"SO448019","285"
"SO4480110","285"
"SO4480111","285"
"SO4480112","285"
"SO4480113","285"
"SO4480114","285"
"SO4480115","285"
"SO4480116","285"
"SO4480117","285"
"SO4480118","285"
"SO4480119","285"
"SO4480120","285"
"SO4480121","285"
"SO4480122","285"
"SO4480123","285"
"SO4480124","285"
"SO4480125","285"
"SO4480126","285"
"SO448021","285"
"SO448022","285"
"SO448023","285"
"SO448024","285"
"SO448025","285"
"SO448026","285"
"SO450381","288"
"SO450382","288"
"SO450383","288"
"SO450384","288"
"SO450385","288"
"SO450386","288"
"SO450387","288"
"SO450388","288"
"SO450389","288"
"SO4503810","288"
"SO4503811","288"
"SO4503812","288"
"SO4503813","288"
"SO4503814","288"
"SO4503815","288"
"SO450391","288"
"SO450392","288"
"SO450393","288"
"SO450394","288"
"SO450395","288"
"SO450396","288"
"SO450397","288"
"SO450398","288"
"SO450399","288"
"SO4503910","288"
"SO4503911","288"
"SO4503912","288"
"SO4503913","288"
"SO4503914","288"
"SO4503915","288"
"SO4503916","288"
"SO4503917","288"
"SO4503918","288"
"SO4503919","288"
"SO450401","282"
"SO450411","286"
"SO450421","286"
"SO450422","286"
"SO450423","286"
"SO450424","286"
"SO450425","286"
"SO450426","286"
"SO450427","286"
"SO450431","289"
"SO450432","289"
"SO450433","289"
"SO450434","289"
"SO450435","289"
"SO450436","289"
"SO450437","289"
"SO450438","289"
"SO450441","282"
"SO450442","282"
"SO450443","282"
"SO450444","282"
"SO450445","282"
"SO450446","282"
"SO450451","283"
"SO450452","283"
"SO450453","283"
"SO450454","283"
"SO450455","283"
"SO450456","283"
"SO452821","288"
"SO452822","288"
"SO452823","288"
"SO452824","288"
"SO452831","286"
"SO452832","286"
"SO452833","286"
"SO452834","286"
"SO452835","286"
"SO452836","286"
"SO452837","286"
"SO452838","286"
"SO452839","286"
"SO4528310","286"
"SO4528311","286"
"SO4528312","286"
"SO4528313","286"
"SO4528314","286"
"SO4528315","286"
"SO4528316","286"
"SO4528317","286"
"SO4528318","286"
"SO452841","288"
"SO452842","288"
"SO452843","288"
"SO452844","288"
"SO452845","288"
"SO452846","288"
"SO452847","288"
"SO452848","288"
"SO452849","288"
"SO4528410","288"
"SO4528411","288"
"SO4528412","288"
"SO4528413","288"
"SO4528414","288"
"SO4528415","288"
"SO4528416","288"
"SO4528417","288"
"SO4528418","288"
"SO452851","281"
"SO452852","281"
"SO452853","281"
"SO452854","281"
"SO452855","281"
"SO452856","281"
"SO452857","281"
"SO452858","281"
"SO452859","281"
"SO4528510","281"
"SO4528511","281"
"SO452861","282"
"SO452862","282"
"SO452863","282"
"SO452864","282"
"SO452865","282"
"SO452871","283"
"SO452881","285"
"SO452882","285"
"SO452883","285"
"SO452884","285"
"SO452885","285"
"SO452886","285"
"SO452887","285"
"SO452888","285"
"SO452889","285"
"SO4528810","285"
"SO4528811","285"
"SO4528812","285"
"SO4528813","285"
"SO4528814","285"
"SO4528815","285"
"SO4528816","285"
"SO4528817","285"
"SO4528818","285"
"SO4528819","285"
"SO4528820","285"
"SO4528821","285"
"SO4528822","285"
"SO4528823","285"
"SO4528824","285"
"SO4528825","285"
"SO4528826","285"
"SO4528827","285"
"SO452891","285"
"SO452892","285"
"SO452893","285"
"SO452894","285"
"SO452895","285"
"SO452896","285"
"SO452897","285"
"SO452898","285"
"SO452899","285"
"SO452901","282"
"SO452902","282"
"SO452903","282"
"SO452904","282"
"SO452905","282"
"SO452906","282"
"SO452907","282"
"SO452908","282"
"SO452909","282"
"SO452911","283"
"SO452912","283"
"SO452913","283"
"SO452914","283"
"SO452915","283"
"SO452916","283"
"SO452917","283"
"SO452918","283"
"SO452919","283"
"SO4529110","283"
"SO4529111","283"
"SO4529112","283"
"SO4529113","283"
"SO4529114","283"
"SO4529115","283"
"SO4529116","283"
"SO4529117","283"
"SO4529118","283"
"SO4529119","283"
"SO4529120","283"
"SO4529121","283"
"SO4529122","283"
"SO4529123","283"
"SO452921","287"
"SO452931","288"
"SO452932","288"
"SO452941","282"
"SO452942","282"
"SO452943","282"
"SO452944","282"
"SO452945","282"
"SO452946","282"
"SO452947","282"
"SO452948","282"
"SO452951","286"
"SO452952","286"
"SO452953","286"
"SO452954","286"
"SO452955","286"
"SO452956","286"
"SO452957","286"
"SO452961","286"
"SO452962","286"
"SO452963","286"
"SO452964","286"
"SO452965","286"
"SO452966","286"
"SO452967","286"
"SO452968","286"
"SO452969","286"
"SO4529610","286"
"SO4529611","286"
"SO4529612","286"
"SO4529613","286"
"SO4529614","286"
"SO452971","281"
"SO452972","281"
"SO452973","281"
"SO452974","281"
"SO452975","281"
"SO452976","281"
"SO452977","281"
"SO452981","287"
"SO452982","287"
"SO452983","287"
"SO452984","287"
"SO452985","287"
"SO452986","287"
"SO452987","287"
"SO452988","287"
"SO452989","287"
"SO4529810","287"
"SO4529811","287"
"SO4529812","287"
"SO4529813","287"
"SO4529814","287"
"SO4529815","287"
"SO4529816","287"
"SO452991","282"
"SO452992","282"
"SO452993","282"
"SO452994","282"
"SO452995","282"
"SO452996","282"
"SO452997","282"
"SO452998","282"
"SO452999","282"
"SO4529910","282"
"SO4529911","282"
"SO4529912","282"
"SO4529913","282"
"SO4529914","282"
"SO4529915","282"
"SO4529916","282"
"SO4529917","282"
"SO4529918","282"
"SO4529919","282"
"SO4529920","282"
"SO453001","285"
"SO453002","285"
"SO453003","285"
"SO453004","285"
"SO453005","285"
"SO453006","285"
"SO453007","285"
"SO453008","285"
"SO453009","285"
"SO4530010","285"
"SO4530011","285"
"SO4530012","285"
"SO4530013","285"
"SO4530014","285"
"SO4530015","285"
"SO4530016","285"
"SO4530017","285"
"SO4530018","285"
"SO4530019","285"
"SO4530020","285"
"SO453011","282"
"SO453012","282"
"SO453013","282"
"SO453014","282"
"SO453015","282"
"SO453016","282"
"SO453017","282"
"SO453018","282"
"SO453019","282"
"SO4530110","282"
"SO4530111","282"
"SO4530112","282"
"SO4530113","282"
"SO4530114","282"
"SO4530115","282"
"SO4530116","282"
"SO4530117","282"
"SO4530118","282"
"SO4530119","282"
"SO4530120","282"
"SO4530121","282"
"SO4530122","282"
"SO4530123","282"
"SO4530124","282"
"SO4530125","282"
"SO4530126","282"
"SO4530127","282"
"SO453021","281"
"SO453022","281"
"SO453023","281"
"SO453024","281"
"SO453025","281"
"SO453026","281"
"SO453027","281"
"SO453028","281"
"SO453029","281"
"SO4530210","281"
"SO4530211","281"
"SO4530212","281"
"SO4530213","281"
"SO4530214","281"
"SO4530215","281"
"SO453031","286"
"SO453032","286"
"SO453033","286"
"SO453034","286"
"SO453035","286"
"SO453041","281"
"SO453042","281"
